# lambda  	 theta 	 Rs 	 Rp 	 Ts 	 Tp
762.0 62.0 0.2662027244 0.0517848975 0.7337972756 0.9482151025
762.0 64.0 0.2915471357 0.0598759067 0.7084528643 0.9401240933
762.0 66.0 0.3195745845 0.0707297187 0.6804254155 0.9292702813
762.0 68.0 0.3505635404 0.0850703836 0.6494364596 0.9149296164
762.0 70.0 0.3848203927 0.1037997863 0.6151796073 0.8962002137
762.0 72.0 0.4226819625 0.1280427024 0.5773180375 0.8719572976
762.0 74.0 0.4645181825 0.1592040299 0.5354818175 0.8407959701
762.0 76.0 0.5107349421 0.1990416433 0.4892650579 0.8009583567
762.0 78.0 0.5617770908 0.2497592921 0.4382229092 0.7502407079
762.0 80.0 0.6181315865 0.3141251607 0.3818684135 0.6858748393
762.0 82.0 0.6803307716 0.3956231494 0.3196692284 0.6043768506
762.0 84.0 0.7489557476 0.4986455752 0.2510442524 0.5013544248
762.0 86.0 0.8246398111 0.6287376719 0.1753601889 0.3712623281
762.0 88.0 0.9080719023 0.7929056151 0.0919280977 0.2070943849
762.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
764.0 0.0 0.0478042849 0.0478042849 0.9521957151 0.9521957151
764.0 2.0 0.0479131216 0.0477864486 0.9520868784 0.9522135514
764.0 4.0 0.0482407080 0.0477326258 0.9517592920 0.9522673742
764.0 6.0 0.0487902843 0.0476418828 0.9512097157 0.9523581172
764.0 8.0 0.0495672882 0.0475126909 0.9504327118 0.9524873091
764.0 10.0 0.0505794128 0.0473429707 0.9494205872 0.9526570293
764.0 12.0 0.0518366863 0.0471301558 0.9481633137 0.9528698442
764.0 14.0 0.0533515781 0.0468712810 0.9466484219 0.9531287190
764.0 16.0 0.0551391283 0.0465630986 0.9448608717 0.9534369014
764.0 18.0 0.0572171056 0.0462022289 0.9427828944 0.9537977711
764.0 20.0 0.0596061925 0.0457853505 0.9403938075 0.9542146495
764.0 22.0 0.0623302005 0.0453094398 0.9376697995 0.9546905602
764.0 24.0 0.0654163175 0.0447720683 0.9345836825 0.9552279317
764.0 26.0 0.0688953897 0.0441717698 0.9311046103 0.9558282302
764.0 28.0 0.0728022403 0.0435084926 0.9271977597 0.9564915074
764.0 30.0 0.0771760278 0.0427841507 0.9228239722 0.9572158493
764.0 32.0 0.0820606487 0.0420032976 0.9179393513 0.9579967024
764.0 34.0 0.0875051854 0.0411739455 0.9124948146 0.9588260545
764.0 36.0 0.0935644063 0.0403085601 0.9064355937 0.9596914399
764.0 38.0 0.1002993207 0.0394252691 0.8997006793 0.9605747309
764.0 40.0 0.1077777933 0.0385493296 0.8922222067 0.9614506704
764.0 42.0 0.1160752246 0.0377149116 0.8839247754 0.9622850884
764.0 44.0 0.1252753011 0.0369672682 0.8747246989 0.9630327318
764.0 46.0 0.1354708229 0.0363653818 0.8645291771 0.9636346182
764.0 48.0 0.1467646140 0.0359851972 0.8532353860 0.9640148028
764.0 50.0 0.1592705222 0.0359235821 0.8407294778 0.9640764179
764.0 52.0 0.1731145164 0.0363031923 0.8268854836 0.9636968077
764.0 54.0 0.1884358874 0.0372784653 0.8115641126 0.9627215347
764.0 56.0 0.2053885612 0.0390430280 0.7946114388 0.9609569720
764.0 58.0 0.2241425314 0.0418388805 0.7758574686 0.9581611195
764.0 60.0 0.2448854195 0.0459678192 0.7551145805 0.9540321808
764.0 62.0 0.2678241696 0.0518056923 0.7321758304 0.9481943077
764.0 64.0 0.2931868857 0.0598202480 0.7068131143 0.9401797520
764.0 66.0 0.3212248180 0.0705935521 0.6787751820 0.9294064479
764.0 68.0 0.3522145032 0.0848502366 0.6477854968 0.9151497634
764.0 70.0 0.3864600641 0.1034932015 0.6135399359 0.8965067985
764.0 72.0 0.4242956694 0.1276488674 0.5757043306 0.8723511326
764.0 74.0 0.4660881551 0.1587246825 0.5339118449 0.8412753175
764.0 76.0 0.5122398025 0.1984823628 0.4877601975 0.8015176372
764.0 78.0 0.5631912652 0.2491313268 0.4368087348 0.7508686732
764.0 80.0 0.6194246322 0.3134479979 0.3805753678 0.6865520021
764.0 82.0 0.6814666068 0.3949281046 0.3185333932 0.6050718954
764.0 84.0 0.7498917729 0.4979807644 0.2501082271 0.5020192356
764.0 86.0 0.8253259094 0.6281748328 0.1746740906 0.3718251672
764.0 88.0 0.9084493043 0.7925493402 0.0915506957 0.2074506598
764.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
766.0 0.0 0.0486651372 0.0486651372 0.9513348628 0.9513348628
766.0 2.0 0.0487749003 0.0486467878 0.9512250997 0.9513532122
766.0 4.0 0.0491052669 0.0485914204 0.9508947331 0.9514085796
766.0 6.0 0.0496594792 0.0484980846 0.9503405208 0.9515019154
766.0 8.0 0.0504429790 0.0483652251 0.9495570210 0.9516347749
766.0 10.0 0.0514634637 0.0481907249 0.9485365363 0.9518092751
766.0 12.0 0.0527309674 0.0479719701 0.9472690326 0.9520280299
766.0 14.0 0.0542579649 0.0477059389 0.9457420351 0.9522940611
766.0 16.0 0.0560595015 0.0473893179 0.9439404985 0.9526106821
766.0 18.0 0.0581533500 0.0470186535 0.9418466500 0.9529813465
766.0 20.0 0.0605601944 0.0465905426 0.9394398056 0.9534094574
766.0 22.0 0.0633038444 0.0461018729 0.9366961556 0.9538981271
766.0 24.0 0.0664114812 0.0455501203 0.9335885188 0.9544498797
766.0 26.0 0.0699139377 0.0449337170 0.9300860623 0.9550662830
766.0 28.0 0.0738460153 0.0442525032 0.9261539847 0.9557474968
766.0 30.0 0.0782468399 0.0435082790 0.9217531601 0.9564917210
766.0 32.0 0.0831602614 0.0427054777 0.9168397386 0.9572945223
766.0 34.0 0.0886352991 0.0418519847 0.9113647009 0.9581480153
766.0 36.0 0.0947266376 0.0409601318 0.9052733624 0.9590398682
766.0 38.0 0.1014951772 0.0400479053 0.8985048228 0.9599520947
766.0 40.0 0.1090086439 0.0391404124 0.8909913561 0.9608595876
766.0 42.0 0.1173422630 0.0382716638 0.8826577370 0.9617283362
766.0 44.0 0.1265795030 0.0374867438 0.8734204970 0.9625132562
766.0 46.0 0.1368128950 0.0368444559 0.8631871050 0.9631555441
766.0 48.0 0.1481449335 0.0364205564 0.8518550665 0.9635794436
766.0 50.0 0.1606890658 0.0363117165 0.8393109342 0.9636882835
766.0 52.0 0.1745707765 0.0366403906 0.8254292235 0.9633596094
766.0 54.0 0.1899287736 0.0375608157 0.8100712264 0.9624391843
766.0 56.0 0.2069162857 0.0392664280 0.7930837143 0.9607335720
766.0 58.0 0.2257024745 0.0419990617 0.7742975255 0.9580009383
766.0 60.0 0.2464739728 0.0460603941 0.7535260272 0.9539396059
766.0 62.0 0.2694365537 0.0518262333 0.7305634463 0.9481737667
766.0 64.0 0.2948169387 0.0597644143 0.7051830613 0.9402355857
766.0 66.0 0.3228647494 0.0704572850 0.6771352506 0.9295427150
766.0 68.0 0.3538546098 0.0846300528 0.6461453902 0.9153699472
766.0 70.0 0.3880884006 0.1031866254 0.6119115994 0.8968133746
766.0 72.0 0.4258976695 0.1272550600 0.5741023305 0.8727449400
766.0 74.0 0.4676461940 0.1582453464 0.5323538060 0.8417546536
766.0 76.0 0.5137326943 0.1979230340 0.4862673057 0.8020769660
766.0 78.0 0.5645936860 0.2485032056 0.4354063140 0.7514967944
766.0 80.0 0.6207064600 0.3127705255 0.3792935400 0.6872294745
766.0 82.0 0.6825921665 0.3942325655 0.3174078335 0.6057674345
766.0 84.0 0.7508189759 0.4973152826 0.2491810241 0.5026847174
766.0 86.0 0.8260052760 0.6276112330 0.1739947240 0.3723887670
766.0 88.0 0.9088228543 0.7921924460 0.0911771457 0.2078075540
766.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
768.0 0.0 0.0495269178 0.0495269178 0.9504730822 0.9504730822
768.0 2.0 0.0496375993 0.0495080485 0.9503624007 0.9504919515
768.0 4.0 0.0499707215 0.0494511155 0.9500292785 0.9505488845
768.0 6.0 0.0505295290 0.0493551527 0.9494704710 0.9506448473
768.0 8.0 0.0513194668 0.0492185783 0.9486805332 0.9507814217
768.0 10.0 0.0523482371 0.0490392386 0.9476517629 0.9509607614
768.0 12.0 0.0536258788 0.0488144736 0.9463741212 0.9511855264
768.0 14.0 0.0551648719 0.0485412058 0.9448351281 0.9514587942
768.0 16.0 0.0569802666 0.0482160576 0.9430197334 0.9517839424
768.0 18.0 0.0590898387 0.0478355029 0.9409101613 0.9521644971
768.0 20.0 0.0615142732 0.0473960589 0.9384857268 0.9526039411
768.0 22.0 0.0642773772 0.0468945260 0.9357226228 0.9531054740
768.0 24.0 0.0674063244 0.0463282866 0.9325936756 0.9536717134
768.0 26.0 0.0709319336 0.0456956731 0.9290680664 0.9543043269
768.0 28.0 0.0748889831 0.0449964194 0.9251110169 0.9550035806
768.0 30.0 0.0793165654 0.0442322136 0.9206834346 0.9557677864
768.0 32.0 0.0842584829 0.0434073706 0.9157415171 0.9565926294
768.0 34.0 0.0897636909 0.0425296507 0.9102363091 0.9574703493
768.0 36.0 0.0958867890 0.0416112536 0.9041132110 0.9583887464
768.0 38.0 0.1026885682 0.0406700254 0.8973114318 0.9593299746
768.0 40.0 0.1102366145 0.0397309248 0.8897633855 0.9602690752
768.0 42.0 0.1186059778 0.0388278045 0.8813940222 0.9611721955
768.0 44.0 0.1278799085 0.0380055807 0.8721200915 0.9619944193
768.0 46.0 0.1381506685 0.0373228787 0.8618493315 0.9626771213
768.0 48.0 0.1495204238 0.0368552667 0.8504795762 0.9631447333
768.0 50.0 0.1621022220 0.0366992196 0.8378977780 0.9633007804
768.0 52.0 0.1760210653 0.0369769900 0.8239789347 0.9630230100
768.0 54.0 0.1914150821 0.0378426134 0.8085849179 0.9621573866
768.0 56.0 0.2084368073 0.0394893346 0.7915631927 0.9605106654
768.0 58.0 0.2272545763 0.0421588198 0.7727454237 0.9578411802
768.0 60.0 0.2480540406 0.0461526246 0.7519459594 0.9538473754
768.0 62.0 0.2710398121 0.0518465140 0.7289601879 0.9481534860
768.0 64.0 0.2964372418 0.0597084052 0.7035627582 0.9402915948
768.0 66.0 0.3244943385 0.0703209232 0.6755056615 0.9296790768
768.0 68.0 0.3554838331 0.0844098442 0.6445161669 0.9155901558
768.0 70.0 0.3897053892 0.1028800762 0.6102946108 0.8971199238
768.0 72.0 0.4274879639 0.1268613044 0.5725120361 0.8731386956
768.0 74.0 0.4691923141 0.1577660515 0.5308076859 0.8422339485
768.0 76.0 0.5152136456 0.1973636922 0.4847863544 0.8026363078
768.0 78.0 0.5659843934 0.2478749684 0.4340156066 0.7521250316
768.0 80.0 0.6219771196 0.3120927866 0.3780228804 0.6879072134
768.0 82.0 0.6837075061 0.3935365762 0.3162924939 0.6064634238
768.0 84.0 0.7517374127 0.4966491716 0.2482625873 0.5033508284
768.0 86.0 0.8266779596 0.6270469070 0.1733220404 0.3729530930
768.0 88.0 0.9091925836 0.7918349539 0.0908074164 0.2081650461
768.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
770.0 0.0 0.0503894743 0.0503894743 0.9496105257 0.9496105257
770.0 2.0 0.0505010659 0.0503700781 0.9494989341 0.9496299219
770.0 4.0 0.0508369193 0.0503115596 0.9491630807 0.9496884404
770.0 6.0 0.0514002810 0.0502129367 0.9485997190 0.9497870633
770.0 8.0 0.0521965993 0.0500726019 0.9478034007 0.9499273981
770.0 10.0 0.0532335806 0.0498883659 0.9467664194 0.9501116341
770.0 12.0 0.0545212684 0.0496575231 0.9454787316 0.9503424769
770.0 14.0 0.0560721475 0.0493769417 0.9439278525 0.9506230583
770.0 16.0 0.0579012721 0.0490431813 0.9420987279 0.9509568187
770.0 18.0 0.0600264207 0.0486526450 0.9399735793 0.9513473550
770.0 20.0 0.0624682785 0.0482017716 0.9375317215 0.9517982284
770.0 22.0 0.0652506492 0.0476872762 0.9347493508 0.9523127238
770.0 24.0 0.0684006982 0.0471064494 0.9315993018 0.9528935506
770.0 26.0 0.0719492291 0.0464575254 0.9280507709 0.9535424746
770.0 28.0 0.0759309967 0.0457401341 0.9240690033 0.9542598659
770.0 30.0 0.0803850587 0.0449558531 0.9196149413 0.9550441469
770.0 32.0 0.0853551693 0.0441088808 0.9146448307 0.9558911192
770.0 34.0 0.0908902186 0.0432068540 0.9091097814 0.9567931460
770.0 36.0 0.0970447209 0.0422618419 0.9029552791 0.9577381581
770.0 38.0 0.1038793563 0.0412915519 0.8961206437 0.9587084481
770.0 40.0 0.1114615708 0.0403207954 0.8885384292 0.9596792046
770.0 42.0 0.1198662383 0.0393832682 0.8801337617 0.9606167318
770.0 44.0 0.1291763907 0.0385237195 0.8708236093 0.9614762805
770.0 46.0 0.1394840214 0.0378005968 0.8605159786 0.9621994032
770.0 48.0 0.1508909677 0.0372892808 0.8491090323 0.9627107192
770.0 50.0 0.1635098794 0.0370860499 0.8364901206 0.9629139501
770.0 52.0 0.1774652780 0.0373129547 0.8225347220 0.9626870453
770.0 54.0 0.1928947153 0.0381238288 0.8071052847 0.9618761712
770.0 56.0 0.2099500367 0.0397117239 0.7900499633 0.9602882761
770.0 58.0 0.2287987566 0.0423181367 0.7712012434 0.9576818633
770.0 60.0 0.2496255527 0.0462444986 0.7503744473 0.9537555014
770.0 62.0 0.2726338853 0.0518665278 0.7273661147 0.9481334722
770.0 64.0 0.2980477470 0.0596522202 0.7019522530 0.9403477798
770.0 66.0 0.3261135498 0.0701844721 0.6738864502 0.9298155279
770.0 68.0 0.3571021507 0.0841896223 0.6428978493 0.9158103777
770.0 70.0 0.3913110210 0.1025735714 0.6086889790 0.8974264286
770.0 72.0 0.4290665573 0.1264676243 0.5709334427 0.8735323757
770.0 74.0 0.4707265339 0.1572868273 0.5292734661 0.8427131727
770.0 76.0 0.5166826880 0.1968043724 0.4833173120 0.8031956276
770.0 78.0 0.5673634303 0.2472466545 0.4326365697 0.7527533455
770.0 80.0 0.6232366630 0.3114148235 0.3767633370 0.6885851765
770.0 82.0 0.6848126830 0.3928401801 0.3151873170 0.6071598199
770.0 84.0 0.7526471404 0.4959824722 0.2473528596 0.5040175278
770.0 86.0 0.8273440100 0.6264818890 0.1726559900 0.3735181110
770.0 88.0 0.9095585242 0.7914768847 0.0904414758 0.2085231153
770.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
772.0 0.0 0.0512515156 0.0512515156 0.9487484844 0.9487484844
772.0 2.0 0.0513640097 0.0512315760 0.9486359903 0.9487684240
772.0 4.0 0.0517025711 0.0511714220 0.9482974289 0.9488285780
772.0 6.0 0.0522704484 0.0510700567 0.9477295516 0.9489299433
772.0 8.0 0.0530730929 0.0509258469 0.9469269071 0.9490741531
772.0 10.0 0.0541182146 0.0507365685 0.9458817854 0.9492634315
772.0 12.0 0.0554158615 0.0504994720 0.9445841385 0.9495005280
772.0 14.0 0.0569785225 0.0502113723 0.9430214775 0.9497886277
772.0 16.0 0.0588212553 0.0498687677 0.9411787447 0.9501312323
772.0 18.0 0.0609618404 0.0494679919 0.9390381596 0.9505320081
772.0 20.0 0.0634209623 0.0490054073 0.9365790377 0.9509945927
772.0 22.0 0.0662224208 0.0484776456 0.9337775792 0.9515223544
772.0 24.0 0.0693933716 0.0478819074 0.9306066284 0.9521180926
772.0 26.0 0.0729646027 0.0472163307 0.9270353973 0.9527836693
772.0 28.0 0.0769708440 0.0464804429 0.9230291560 0.9535195571
772.0 30.0 0.0814511177 0.0456757133 0.9185488823 0.9543242867
772.0 32.0 0.0864491286 0.0448062252 0.9135508714 0.9551937748
772.0 34.0 0.0920137007 0.0438794935 0.9079862993 0.9561205065
772.0 36.0 0.0981992617 0.0429074581 0.9018007383 0.9570925419
772.0 38.0 0.1050663806 0.0419076890 0.8949336194 0.9580923110
772.0 40.0 0.1126823625 0.0409048507 0.8873176375 0.9590951493
772.0 42.0 0.1211219047 0.0399324828 0.8788780953 0.9600675172
772.0 44.0 0.1304678205 0.0390351672 0.8695321795 0.9609648328
772.0 46.0 0.1408118348 0.0382711738 0.8591881652 0.9617288262
772.0 48.0 0.1522554575 0.0377156947 0.8477445425 0.9622843053
772.0 50.0 0.1649109414 0.0374648107 0.8350890586 0.9625351893
772.0 52.0 0.1789023297 0.0376403687 0.8210976703 0.9623596313
772.0 54.0 0.1943666005 0.0383959980 0.8056333995 0.9616040020
772.0 56.0 0.2114549141 0.0399245549 0.7885450859 0.9600754451
772.0 58.0 0.2303339701 0.0424673636 0.7696660299 0.9575326364
772.0 60.0 0.2511874800 0.0463257283 0.7488125200 0.9536742717
772.0 62.0 0.2742177623 0.0518753175 0.7257822377 0.9481246825
772.0 64.0 0.2996474647 0.0595842029 0.7003525353 0.9404157971
772.0 66.0 0.3277214180 0.0700355515 0.6722785820 0.9299644485
772.0 68.0 0.3587086262 0.0839562661 0.6412913738 0.9160437339
772.0 70.0 0.3929043934 0.1022532461 0.6070956066 0.8977467539
772.0 72.0 0.4306325876 0.1260594299 0.5693674124 0.8739405701
772.0 74.0 0.4722480385 0.1567924144 0.5277519615 0.8432075856
772.0 76.0 0.5181390625 0.1962292558 0.4818609375 0.8037707442
772.0 78.0 0.5687301037 0.2466020815 0.4312698963 0.7533979185
772.0 80.0 0.6244844744 0.3107204148 0.3755155256 0.6892795852
772.0 82.0 0.6859071718 0.3921276365 0.3140928282 0.6078723635
772.0 84.0 0.7535477388 0.4953007401 0.2464522612 0.5046992599
772.0 86.0 0.8280031282 0.6259042893 0.1719968718 0.3740957107
772.0 88.0 0.9099205165 0.7911108294 0.0900794835 0.2088891706
772.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
774.0 0.0 0.0521138709 0.0521138709 0.9478861291 0.9478861291
774.0 2.0 0.0522272592 0.0520933818 0.9477727408 0.9479066182
774.0 4.0 0.0525685039 0.0520315744 0.9474314961 0.9479684256
774.0 6.0 0.0531408552 0.0519274366 0.9468591448 0.9480725634
774.0 8.0 0.0539497673 0.0517793108 0.9460502327 0.9482206892
774.0 10.0 0.0550029537 0.0515849388 0.9449970463 0.9484150612
774.0 12.0 0.0563104663 0.0513415277 0.9436895337 0.9486584723
774.0 14.0 0.0578847978 0.0510458408 0.9421152022 0.9489541592
774.0 16.0 0.0597410089 0.0506943160 0.9402589911 0.9493056840
774.0 18.0 0.0618968812 0.0502832196 0.9381031188 0.9497167804
774.0 20.0 0.0643730984 0.0498088387 0.9356269016 0.9501911613
774.0 22.0 0.0671934550 0.0492677234 0.9328065450 0.9507322766
774.0 24.0 0.0703850969 0.0486569861 0.9296149031 0.9513430139
774.0 26.0 0.0739787950 0.0479746703 0.9260212050 0.9520253297
774.0 28.0 0.0780092539 0.0472202029 0.9219907461 0.9527797971
774.0 30.0 0.0825154591 0.0463949463 0.9174845409 0.9536050537
774.0 32.0 0.0875410654 0.0455028705 0.9124589346 0.9544971295
774.0 34.0 0.0931348298 0.0445513704 0.9068651702 0.9554486296
774.0 36.0 0.0993510927 0.0435522579 0.9006489073 0.9564477421
774.0 38.0 0.1062503112 0.0425229669 0.8937496888 0.9574770331
774.0 40.0 0.1138996488 0.0414880167 0.8861003512 0.9585119833
774.0 42.0 0.1223736261 0.0404807912 0.8776263739 0.9595192088
774.0 44.0 0.1317548379 0.0395457065 0.8682451621 0.9604542935
774.0 46.0 0.1421347407 0.0387408549 0.8578652593 0.9612591451
774.0 48.0 0.1536145178 0.0381412406 0.8463854822 0.9618587594
774.0 50.0 0.1663060265 0.0378427468 0.8336939735 0.9621572532
774.0 52.0 0.1803328338 0.0379670165 0.8196671662 0.9620329835
774.0 54.0 0.1958313473 0.0386674742 0.8041686527 0.9613325258
774.0 56.0 0.2129520465 0.0401367792 0.7870479535 0.9598632208
774.0 58.0 0.2318608218 0.0426160818 0.7681391782 0.9573839182
774.0 60.0 0.2527404262 0.0464065561 0.7472595738 0.9535934439
774.0 62.0 0.2757920464 0.0518838179 0.7242079536 0.9481161821
774.0 64.0 0.3012369972 0.0595160105 0.6987630028 0.9404839895
774.0 66.0 0.3293185444 0.0698865658 0.6706814556 0.9301134342
774.0 68.0 0.3603038585 0.0837229443 0.6396961415 0.9162770557
774.0 70.0 0.3944861011 0.1019330361 0.6055138989 0.8980669639
774.0 72.0 0.4321866416 0.1256514042 0.5678133584 0.8743485958
774.0 74.0 0.4737574028 0.1562981862 0.5262425972 0.8437018138
774.0 76.0 0.5195833256 0.1956542928 0.4804166744 0.8043457072
774.0 78.0 0.5700849433 0.2459575771 0.4299150567 0.7540424229
774.0 80.0 0.6257210460 0.3100259342 0.3742789540 0.6899740658
774.0 82.0 0.6869914128 0.3914148363 0.3130085872 0.6085851637
774.0 84.0 0.7544395782 0.4946185560 0.2455604218 0.5053814440
774.0 86.0 0.8286555920 0.6253261049 0.1713444080 0.3746738951
774.0 88.0 0.9102787171 0.7907442589 0.0897212829 0.2092557411
774.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
776.0 0.0 0.0529763995 0.0529763995 0.9470236005 0.9470236005
776.0 2.0 0.0530906737 0.0529553551 0.9469093263 0.9470446449
776.0 4.0 0.0534345768 0.0528918767 0.9465654232 0.9471081233
776.0 6.0 0.0540113607 0.0527849379 0.9459886393 0.9472150621
776.0 8.0 0.0548264820 0.0526328568 0.9451735180 0.9473671432
776.0 10.0 0.0558876576 0.0524333420 0.9441123424 0.9475666580
776.0 12.0 0.0572049430 0.0521835583 0.9427950570 0.9478164417
776.0 14.0 0.0587908340 0.0518802181 0.9412091660 0.9481197819
776.0 16.0 0.0606603938 0.0515197009 0.9393396062 0.9484802991
776.0 18.0 0.0628314049 0.0510982063 0.9371685951 0.9489017937
776.0 20.0 0.0653245490 0.0506119482 0.9346754510 0.9493880518
776.0 22.0 0.0681636150 0.0500573965 0.9318363850 0.9499426035
776.0 24.0 0.0713757380 0.0494315771 0.9286242620 0.9505684229
776.0 26.0 0.0749916712 0.0487324407 0.9250083288 0.9512675593
776.0 28.0 0.0790460929 0.0479593156 0.9209539071 0.9520406844
776.0 30.0 0.0835779513 0.0471134590 0.9164220487 0.9528865410
776.0 32.0 0.0886308500 0.0461987292 0.9113691500 0.9538012708
776.0 34.0 0.0942534784 0.0452224026 0.9057465216 0.9547775974
776.0 36.0 0.1005000889 0.0441961648 0.8994999111 0.9558038352
776.0 38.0 0.1074310259 0.0431373148 0.8925689741 0.9568626852
776.0 40.0 0.1151133110 0.0420702279 0.8848866890 0.9579297721
776.0 42.0 0.1236212878 0.0410281337 0.8763787122 0.9589718663
776.0 44.0 0.1330373324 0.0400552829 0.8669626676 0.9599447171
776.0 46.0 0.1434526334 0.0392095913 0.8565473666 0.9607904087
776.0 48.0 0.1549680484 0.0385658752 0.8450319516 0.9614341248
776.0 50.0 0.1676950406 0.0382198205 0.8323049594 0.9617801795
776.0 52.0 0.1817567031 0.0382928659 0.8182432969 0.9617071341
776.0 54.0 0.1972888760 0.0389382303 0.8027111240 0.9610617697
776.0 56.0 0.2144413625 0.0403483751 0.7855586375 0.9596516249
776.0 58.0 0.2333792496 0.0427642747 0.7666207504 0.9572357253
776.0 60.0 0.2542843393 0.0464869709 0.7457156607 0.9535130291
776.0 62.0 0.2773566962 0.0518920233 0.7226433038 0.9481079767
776.0 64.0 0.3028163148 0.0594476425 0.6971836852 0.9405523575
776.0 66.0 0.3309049115 0.0697375203 0.6690950885 0.9302624797
776.0 68.0 0.3618878430 0.0834896678 0.6381121570 0.9165103322
776.0 70.0 0.3960561525 0.1016129582 0.6039438475 0.8983870418
776.0 72.0 0.4337287409 0.1252435696 0.5662712591 0.8747564304
776.0 74.0 0.4752546610 0.1558041706 0.5247453390 0.8441958294
